xvals,yvals,upper,lower,factor,dx_variable,period,first_year,last_year
7,-4.29953943170772,-1.6200145961046,-6.97906426731085,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.1,-4.33508594473019,-1.62240657519577,-7.04776531426461,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.2,-4.37063245775265,-1.62477733363809,-7.11648758186721,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.3,-4.40617897077521,-1.62712566982452,-7.18523227172591,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.4,-4.44172548379769,-1.62945254316006,-7.25399842443532,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.5,-4.47727199682025,-1.63175952599343,-7.32278446764707,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.6,-4.51281850984288,-1.63404454443996,-7.39159247524579,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.7,-4.54836502286533,-1.63631030301738,-7.46041974271328,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.8,-4.58391153588785,-1.63855861710836,-7.52926445466733,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
7.9,-4.61945804891039,-1.64078794642012,-7.59812815140066,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8,-4.65500456193287,-1.64300086539319,-7.66700825847256,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.1,-4.69055107495545,-1.64519438098039,-7.7359077689305,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.2,-4.72609758797791,-1.64737182295571,-7.80482335300012,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.3,-4.76164410100043,-1.64953540984786,-7.873752792153,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.4,-4.79719061402302,-1.65168236226069,-7.94269886578535,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.5,-4.83273712704553,-1.65381468790168,-8.01165956618938,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.6,-4.86828364006804,-1.65593146859055,-8.08063581154553,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.7,-4.90383015309056,-1.65803584323606,-8.14962446294505,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.8,-4.93937666611299,-1.66012531881731,-8.21862801340867,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
8.9,-4.97492317913563,-1.66220270072325,-8.28764365754801,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9,-5.01046969215813,-1.66426761537737,-8.35667176893889,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.1,-5.04601620518077,-1.66631905521858,-8.42571335514296,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.2,-5.08156271820316,-1.66835716311588,-8.49476827329043,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.3,-5.11710923122574,-1.67038764329499,-8.5638308191565,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.4,-5.15265574424826,-1.67240111423198,-8.63291037426455,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.5,-5.18820225727078,-1.67441018831991,-8.70199432622164,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.6,-5.22374877029334,-1.67640392834916,-8.77109361223752,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.7,-5.25929528331576,-1.678391493083,-8.84019907354852,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.8,-5.29484179633833,-1.68036183338725,-8.90932175928942,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
9.9,-5.33038830936094,-1.68233140322377,-8.9784452154981,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10,-5.36593482238331,-1.68428346719189,-9.04758617757473,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.1,-5.40148133540593,-1.68622900525118,-9.11673366556068,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.2,-5.43702784842856,-1.68816596630703,-9.18588973055008,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.3,-5.47257436145089,-1.6900946648476,-9.25505405805418,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.4,-5.50812087447355,-1.69201464016817,-9.32422710877892,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.5,-5.54366738749603,-1.6939302618809,-9.39340451311115,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.6,-5.57921390051855,-1.69583184206622,-9.46259595897088,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.7,-5.61476041354105,-1.69772673426963,-9.53179409281246,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.8,-5.65030692656351,-1.69961197744032,-9.6010018756867,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
10.9,-5.68585343958609,-1.7014922245281,-9.67021465464408,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11,-5.72139995260864,-1.70336655309938,-9.7394333521179,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.1,-5.7569464656312,-1.70523071319429,-9.8086622180681,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.2,-5.79249297865368,-1.70708812352303,-9.87789783378433,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.3,-5.82803949167627,-1.70894072941697,-9.94713825393557,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.4,-5.86358600469884,-1.71078447751821,-10.0163875318795,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.5,-5.89913251772138,-1.71262314746652,-10.0856418879762,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.6,-5.93467903074397,-1.71445557860444,-10.1549024828835,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.7,-5.9702255437664,-1.71628188124748,-10.2241692062853,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.8,-6.00577205678885,-1.71810284068549,-10.2934412728922,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
11.9,-6.04131856981139,-1.71991530688897,-10.3627218327338,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
12,-6.07686508283394,-1.72172544229197,-10.4320047233759,GDP_pc_PPP_log,GDP,1994 - 2016,1994,2016
6,1.30195827846998,2.74607506440841,-0.142158507468453,eci,eci,1995 - 2016,1995,2016
6.1,1.25752251452084,2.66874385565905,-0.153698826617371,eci,eci,1995 - 2016,1995,2016
6.2,1.21308675057166,2.59156879214332,-0.165395290999997,eci,eci,1995 - 2016,1995,2016
6.3,1.16865098662263,2.51456704438044,-0.177265071135172,eci,eci,1995 - 2016,1995,2016
6.4,1.12421522267345,2.43774431975905,-0.189313874412157,eci,eci,1995 - 2016,1995,2016
6.5,1.07977945872435,2.36112718641348,-0.201568268964777,eci,eci,1995 - 2016,1995,2016
6.6,1.03534369477518,2.28472840317641,-0.214041013626051,eci,eci,1995 - 2016,1995,2016
6.7,0.990907930825992,2.20854943766964,-0.226733576017656,eci,eci,1995 - 2016,1995,2016
6.8,0.946472166876926,2.13262650850508,-0.239682174751227,eci,eci,1995 - 2016,1995,2016
6.9,0.902036402927791,2.05698115564845,-0.25290834979287,eci,eci,1995 - 2016,1995,2016
7,0.857600638978586,1.98161894423123,-0.266417666274056,eci,eci,1995 - 2016,1995,2016
7.1,0.813164875029536,1.90657600417656,-0.280246254117486,eci,eci,1995 - 2016,1995,2016
7.2,0.768729111080356,1.83187397513358,-0.294415752972869,eci,eci,1995 - 2016,1995,2016
7.3,0.724293347131187,1.75755125691293,-0.308964562650553,eci,eci,1995 - 2016,1995,2016
7.4,0.679857583182155,1.68363614426326,-0.323920977898954,eci,eci,1995 - 2016,1995,2016
7.5,0.635421819232994,1.61016678296967,-0.339323144503679,eci,eci,1995 - 2016,1995,2016
7.6,0.590986055283816,1.53718661405231,-0.355214503484676,eci,eci,1995 - 2016,1995,2016
7.7,0.546550291334765,1.46473122367831,-0.371630641008783,eci,eci,1995 - 2016,1995,2016
7.8,0.502114527385673,1.39286372682335,-0.388634672052003,eci,eci,1995 - 2016,1995,2016
7.9,0.457678763436385,1.32163917959436,-0.406281652721591,eci,eci,1995 - 2016,1995,2016
8,0.413242999487285,1.25110679001804,-0.424620791043468,eci,eci,1995 - 2016,1995,2016
8.1,0.368807235538143,1.18134218392056,-0.443727712844272,eci,eci,1995 - 2016,1995,2016
8.2,0.324371471589062,1.11241805748263,-0.463675114304504,eci,eci,1995 - 2016,1995,2016
8.3,0.279935707639873,1.04441367480922,-0.484542259529472,eci,eci,1995 - 2016,1995,2016
8.4,0.235499943690785,0.977417608247484,-0.506417720865914,eci,eci,1995 - 2016,1995,2016
8.5,0.191064179741597,0.911526972283485,-0.529398612800291,eci,eci,1995 - 2016,1995,2016
8.6,0.146628415792584,0.846838700952741,-0.553581869367573,eci,eci,1995 - 2016,1995,2016
8.7,0.10219265184346,0.783464987267892,-0.579079683580973,eci,eci,1995 - 2016,1995,2016
8.8,0.0577568878943027,0.721516308276683,-0.606002532488077,eci,eci,1995 - 2016,1995,2016
8.9,0.0133211239451703,0.661107510050503,-0.634465262160162,eci,eci,1995 - 2016,1995,2016
9,-0.0311146400039672,0.602356063110118,-0.664585343118052,eci,eci,1995 - 2016,1995,2016
9.1,-0.0755504039530429,0.545377385854575,-0.69647819376066,eci,eci,1995 - 2016,1995,2016
9.2,-0.119986167902242,0.490277676253261,-0.730250012057745,eci,eci,1995 - 2016,1995,2016
9.3,-0.164421931851373,0.43715964967724,-0.766003513379987,eci,eci,1995 - 2016,1995,2016
9.4,-0.2088576958005,0.38610787419522,-0.803823265796221,eci,eci,1995 - 2016,1995,2016
9.5,-0.253293459749625,0.337193890418227,-0.843780809917477,eci,eci,1995 - 2016,1995,2016
9.6,-0.297729223698737,0.290464695821002,-0.885923143218476,eci,eci,1995 - 2016,1995,2016
9.7,-0.342164987647839,0.245947439865958,-0.930277415161636,eci,eci,1995 - 2016,1995,2016
9.8,-0.386600751597005,0.203642845207383,-0.976844348401394,eci,eci,1995 - 2016,1995,2016
9.9,-0.431036515546102,0.163526765832485,-1.02559979692469,eci,eci,1995 - 2016,1995,2016
10,-0.475472279495262,0.125551895063976,-1.0764964540545,eci,eci,1995 - 2016,1995,2016
10.1,-0.519908043444355,0.0896502850069951,-1.12946637189571,eci,eci,1995 - 2016,1995,2016
10.2,-0.564343807393529,0.0557364145638174,-1.18442402935088,eci,eci,1995 - 2016,1995,2016
10.3,-0.60877957134263,0.023710876887784,-1.24127001957304,eci,eci,1995 - 2016,1995,2016
10.4,-0.653215335291739,-0.00653479817307123,-1.29989587241041,eci,eci,1995 - 2016,1995,2016
10.5,-0.697651099240893,-0.0351150997190088,-1.36018709876278,eci,eci,1995 - 2016,1995,2016
10.6,-0.742086863190025,-0.0621464248476473,-1.4220273015324,eci,eci,1995 - 2016,1995,2016
10.7,-0.786522627139143,-0.0877443725639773,-1.48530088171431,eci,eci,1995 - 2016,1995,2016
10.8,-0.830958391088247,-0.112021982619138,-1.54989479955736,eci,eci,1995 - 2016,1995,2016
10.9,-0.875394155037424,-0.135087457148014,-1.61570085292683,eci,eci,1995 - 2016,1995,2016
11,-0.919829918986501,-0.15704164155208,-1.68261819642092,eci,eci,1995 - 2016,1995,2016
11.1,-0.964265682935651,-0.177980536988244,-1.75055082888306,eci,eci,1995 - 2016,1995,2016
11.2,-1.00870144688479,-0.197992146533138,-1.81941074723643,eci,eci,1995 - 2016,1995,2016
11.3,-1.05313721083385,-0.217157549839452,-1.88911687182826,eci,eci,1995 - 2016,1995,2016
11.4,-1.09757297478305,-0.23555113514867,-1.95959481441744,eci,eci,1995 - 2016,1995,2016
11.5,-1.14200873873215,-0.253241607236874,-2.03077587022743,eci,eci,1995 - 2016,1995,2016
11.6,-1.18644450268128,-0.27029011370589,-2.10259889165668,eci,eci,1995 - 2016,1995,2016
11.7,-1.23088026663041,-0.286751933864243,-2.17500859939657,eci,eci,1995 - 2016,1995,2016
11.8,-1.27531603057953,-0.302678702684909,-2.24795335847415,eci,eci,1995 - 2016,1995,2016
11.9,-1.31975179452869,-0.318115230784448,-2.32138835827293,eci,eci,1995 - 2016,1995,2016
12,-1.36418755847783,-0.333102897766312,-2.39527221918936,eci,eci,1995 - 2016,1995,2016
6,-4.43072774685546,-1.92830459792027,-6.93315089579065,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.1,-4.47516351080463,-1.93780343363708,-7.01252358797218,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.2,-4.51959927475376,-1.94727062104876,-7.09192792845876,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.3,-4.5640350387029,-1.95669858909588,-7.17137148830992,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.4,-4.60847080265195,-1.96610450850224,-7.25083709680166,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.5,-4.65290656660116,-1.97548387571772,-7.3303292574846,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.6,-4.69734233055022,-1.98483201866787,-7.40985264243256,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.7,-4.74177809449933,-1.99415538087715,-7.48940080812151,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.8,-4.78621385844845,-2.00345187592176,-7.56897584097514,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6.9,-4.83064962239762,-2.01272459037087,-7.64857465442436,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7,-4.8750853863467,-2.02197608180133,-7.72819469089208,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.1,-4.91952115029593,-2.03120320599132,-7.80783909460054,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.2,-4.96395691424503,-2.04040777915801,-7.88750604933206,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.3,-5.00839267819407,-2.04959040735826,-7.96719494902988,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.4,-5.05282844214324,-2.05875521550702,-8.04690166877946,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.5,-5.0972642060924,-2.06790157703739,-8.12662683514742,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.6,-5.14169997004145,-2.07702636103823,-8.20637357904468,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.7,-5.18613573399061,-2.08613268085466,-8.28613878712656,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.8,-5.23057149793967,-2.09522363235487,-8.36591936352447,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
7.9,-5.27500726188884,-2.10429510957823,-8.44571941419944,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8,-5.319443025838,-2.11335362388762,-8.52553242778839,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.1,-5.36387878978716,-2.12238894970093,-8.60536862987339,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.2,-5.40831455373631,-2.1314195113258,-8.68520959614682,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.3,-5.45275031768547,-2.140428424486,-8.76507221088495,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.4,-5.49718608163455,-2.14941988167979,-8.8449522815893,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.5,-5.54162184558369,-2.15840484410306,-8.92483884706432,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.6,-5.58605760953282,-2.16737393187137,-9.00474128719428,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.7,-5.63049337348194,-2.176328078332,-9.08465866863187,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.8,-5.67492913743111,-2.18526754450688,-9.16459073035533,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
8.9,-5.71936490138017,-2.19419735247736,-9.24453245028298,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9,-5.76380066532934,-2.2031186666878,-9.32448266397089,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.1,-5.80823642927826,-2.21202124197139,-9.40445161658513,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.2,-5.85267219322761,-2.22091768289127,-9.48442670356395,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.3,-5.89710795717659,-2.22979881831413,-9.56441709603906,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.4,-5.94154372112581,-2.23867534603708,-9.64441209621454,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.5,-5.98597948507485,-2.24754066381687,-9.72441830633283,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.6,-6.03041524902408,-2.25638585978768,-9.80444463826048,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.7,-6.07485101297327,-2.26523572270849,-9.88446630323804,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.8,-6.11928677692233,-2.27406410533381,-9.96450944851084,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
9.9,-6.16372254087152,-2.28289238676825,-10.0445526949748,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10,-6.20815830482052,-2.29170414610491,-10.1246124635361,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.1,-6.25259406876974,-2.30050998880343,-10.2046781487361,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.2,-6.29702983271889,-2.30931127864264,-10.2847483867951,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.3,-6.3414655966679,-2.31809649852669,-10.3648346948091,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.4,-6.38590136061712,-2.3268842117227,-10.4449185095115,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.5,-6.43033712456609,-2.33565363717533,-10.5250206119568,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.6,-6.4747728885153,-2.34441888560862,-10.605126891422,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.7,-6.51920865246456,-2.35318199956368,-10.6852353053654,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.8,-6.56364441641357,-2.36193256389497,-10.7653562689322,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
10.9,-6.60808018036272,-2.37067708753407,-10.8454832731914,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11,-6.65251594431175,-2.37941034863218,-10.9256215399913,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.1,-6.69695170826093,-2.38814503025972,-11.0057583862621,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.2,-6.74138747221012,-2.39687440794619,-11.085900536474,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.3,-6.78582323615922,-2.40558201953747,-11.166064452781,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.4,-6.83025900010837,-2.41430124355915,-11.2462167566576,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.5,-6.8746947640574,-2.42300137417833,-11.3263881539365,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.6,-6.91913052800657,-2.43170420970545,-11.4065568463077,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.7,-6.96356629195577,-2.44039038481482,-11.4867421990967,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.8,-7.00800205590483,-2.44908404720218,-11.5669200646075,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
11.9,-7.05243781985404,-2.45776609127506,-11.647109548433,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
12,-7.09687358380305,-2.46643990940031,-11.7273072582058,GDP_pc_PPP_log,GDP,1995 - 2016,1995,2016
6,1.25439845543729,2.68616965525597,-0.177372744381401,eci,eci,1996 - 2016,1996,2016
6.1,1.21173113106003,2.61054535610164,-0.187083093981577,eci,eci,1996 - 2016,1996,2016
6.2,1.16906380668269,2.5350680387481,-0.196940425382712,eci,eci,1996 - 2016,1996,2016
6.3,1.12639648230551,2.45976946476586,-0.20697650015484,eci,eci,1996 - 2016,1996,2016
6.4,1.0837291579283,2.3846347368155,-0.217176420958906,eci,eci,1996 - 2016,1996,2016
6.5,1.04106183355089,2.30970823274975,-0.227584565647974,eci,eci,1996 - 2016,1996,2016
6.6,0.998394509173656,2.23497615871329,-0.238187140365981,eci,eci,1996 - 2016,1996,2016
6.7,0.955727184796326,2.16046959835489,-0.249015228762242,eci,eci,1996 - 2016,1996,2016
6.8,0.913059860419036,2.08620248251923,-0.260082761681159,eci,eci,1996 - 2016,1996,2016
6.9,0.870392536041726,2.0122003643075,-0.271415292224047,eci,eci,1996 - 2016,1996,2016
7,0.827725211664536,1.9384781670351,-0.283027743706026,eci,eci,1996 - 2016,1996,2016
7.1,0.785057887287363,1.86505373350173,-0.294937958927006,eci,eci,1996 - 2016,1996,2016
7.2,0.742390562910032,1.79197728962196,-0.307196163801892,eci,eci,1996 - 2016,1996,2016
7.3,0.699723238532776,1.71926365200522,-0.319817174939669,eci,eci,1996 - 2016,1996,2016
7.4,0.657055914155525,1.6469398338118,-0.332828005500753,eci,eci,1996 - 2016,1996,2016
7.5,0.614388589778318,1.57505628913233,-0.34627910957569,eci,eci,1996 - 2016,1996,2016
7.6,0.57172126540089,1.50365887076528,-0.360216339963499,eci,eci,1996 - 2016,1996,2016
7.7,0.52905394102368,1.43276485349456,-0.374656971447199,eci,eci,1996 - 2016,1996,2016
7.8,0.486386616646317,1.36245659844372,-0.389683365151084,eci,eci,1996 - 2016,1996,2016
7.9,0.443719292269233,1.29275382830744,-0.405315243768974,eci,eci,1996 - 2016,1996,2016
8,0.401051967891791,1.22376049892523,-0.421656563141652,eci,eci,1996 - 2016,1996,2016
8.1,0.358384643514622,1.15551452416396,-0.438745237134717,eci,eci,1996 - 2016,1996,2016
8.2,0.315717319137385,1.0881001964301,-0.456665558155333,eci,eci,1996 - 2016,1996,2016
8.3,0.273049994760018,1.02160261497671,-0.47550262545667,eci,eci,1996 - 2016,1996,2016
8.4,0.230382670382702,0.956108318654629,-0.495342977889225,eci,eci,1996 - 2016,1996,2016
8.5,0.187715346005537,0.891716033853673,-0.5162853418426,eci,eci,1996 - 2016,1996,2016
8.6,0.145048021628284,0.828531065843467,-0.5384350225869,eci,eci,1996 - 2016,1996,2016
8.7,0.102380697250921,0.766668622858071,-0.56190722835623,eci,eci,1996 - 2016,1996,2016
8.8,0.0597133728736806,0.706237755044438,-0.586811009297077,eci,eci,1996 - 2016,1996,2016
8.9,0.0170460484964763,0.647366537554037,-0.613274440561084,eci,eci,1996 - 2016,1996,2016
9,-0.0256212758810063,0.590181467390738,-0.641424019152751,eci,eci,1996 - 2016,1996,2016
9.1,-0.0682886002582062,0.534794765956858,-0.67137196647327,eci,eci,1996 - 2016,1996,2016
9.2,-0.110955924635426,0.48132615077146,-0.703238000042311,eci,eci,1996 - 2016,1996,2016
9.3,-0.153623249012713,0.429883346504455,-0.737129844529881,eci,eci,1996 - 2016,1996,2016
9.4,-0.19629057339002,0.380558261774475,-0.773139408554515,eci,eci,1996 - 2016,1996,2016
9.5,-0.238957897767259,0.333425218943317,-0.811341014477835,eci,eci,1996 - 2016,1996,2016
9.6,-0.281625222144578,0.288535043285852,-0.851785487575009,eci,eci,1996 - 2016,1996,2016
9.7,-0.324292546521795,0.245914769955497,-0.894499862999087,eci,eci,1996 - 2016,1996,2016
9.8,-0.366959870899106,0.205563388915583,-0.939483130713794,eci,eci,1996 - 2016,1996,2016
9.9,-0.409627195276335,0.167453479592156,-0.986707870144827,eci,eci,1996 - 2016,1996,2016
10,-0.452294519653583,0.131532520370266,-1.03612155967743,eci,eci,1996 - 2016,1996,2016
10.1,-0.494961844030825,0.0977262198114793,-1.08764990787313,eci,eci,1996 - 2016,1996,2016
10.2,-0.537629168408125,0.0659411497539197,-1.14119948657017,eci,eci,1996 - 2016,1996,2016
10.3,-0.580296492785394,0.0360701799932446,-1.19666316556403,eci,eci,1996 - 2016,1996,2016
10.4,-0.622963817162699,0.00799702112673018,-1.25392465545213,eci,eci,1996 - 2016,1996,2016
10.5,-0.665631141539934,-0.0184002047167327,-1.31286207836314,eci,eci,1996 - 2016,1996,2016
10.6,-0.708298465917222,-0.043244367040529,-1.37335256479391,eci,eci,1996 - 2016,1996,2016
10.7,-0.750965790294437,-0.0666565703545559,-1.43527501023432,eci,eci,1996 - 2016,1996,2016
10.8,-0.793633114671748,-0.0887544232393591,-1.49851180610414,eci,eci,1996 - 2016,1996,2016
10.9,-0.836300439049061,-0.109649070083003,-1.56295180801512,eci,eci,1996 - 2016,1996,2016
11,-0.878967763426309,-0.129446560836665,-1.62848896601595,eci,eci,1996 - 2016,1996,2016
11.1,-0.921635087803541,-0.148242862000473,-1.69502731360661,eci,eci,1996 - 2016,1996,2016
11.2,-0.96430241218082,-0.166128310056723,-1.76247651430492,eci,eci,1996 - 2016,1996,2016
11.3,-1.00696973655811,-0.183185228630999,-1.83075424448522,eci,eci,1996 - 2016,1996,2016
11.4,-1.04963706093536,-0.199488610140237,-1.89978551173049,eci,eci,1996 - 2016,1996,2016
11.5,-1.09230438531267,-0.215106535306613,-1.96950223531873,eci,eci,1996 - 2016,1996,2016
11.6,-1.13497170968993,-0.230100326686575,-2.03984309269328,eci,eci,1996 - 2016,1996,2016
11.7,-1.17763903406721,-0.244524798298347,-2.11075326983608,eci,eci,1996 - 2016,1996,2016
