start_year,end_year,variable,estimate,pvalue,ame_estimate,ame_pvalue,mem_estimate,mem_pvalue
1962,1966,eci,,,,,,
1962,1967,eci,,,,,,
1962,1968,eci,,,,,,
1962,1969,eci,,,,,,
1962,1970,eci,6.76129703594718,0.00288691078215451,0.772519299997008,0.0271152070422793,0.817803506433109,0.0210912592509488
1962,1971,eci,7.07212428921943,0.00210733041336194,0.678494628920097,0.0426460172259189,0.726840127480601,0.0322526835793578
1962,1972,eci,7.3830488247938,0.000714711271088344,0.728220148512388,0.0275345087701815,0.778540706206026,0.0201467706902942
1962,1973,eci,7.18526009424426,0.00124309263302108,0.611767325761749,0.0621331326977754,0.661472861125113,0.0466612875386566
1962,1974,eci,7.61834034717879,0.000818133118026363,0.756460716766324,0.0268614931128519,0.808346892447607,0.0196223859631272
1962,1975,eci,7.92673544413526,0.000516114384069993,0.726968442243175,0.0402824112986761,0.781409556871357,0.0296365070924674
1962,1976,eci,7.51700808443828,0.00121294520071367,0.630893382965588,0.0617410847088008,0.682962812394563,0.0459973733819701
1962,1977,eci,6.8261162897858,0.00256242780498451,0.500892021132625,0.117207423101733,0.548720271598267,0.0903641443826918
1962,1978,eci,7.03681126737452,0.000997795855343263,0.61240776985214,0.0474326519392731,0.660985965110635,0.034734356478058
1962,1979,eci,7.15213195182644,0.000438625779107013,0.671091289197483,0.0225432610390941,0.720097746980746,0.0157192064388481
1962,1980,eci,7.2715755746638,0.000124537316185378,0.681385892993994,0.0186385376849919,0.731217682243731,0.0127239355267607
1962,1981,eci,7.00460198929019,0.000183003291275816,0.630789304845073,0.0282045740849645,0.6789849571324,0.0197644955704652
1962,1982,eci,6.48693553706762,0.00023457866591881,0.623733646957643,0.0274754825835605,0.668068310303633,0.0197984479350598
1962,1983,eci,5.91089542747961,0.000432901743509907,0.591989355845839,0.0389959603224666,0.632208320580705,0.0296040247640434
1962,1984,eci,5.78974144316046,0.000426111352238592,0.534924433705085,0.0664797068165869,0.574658788317339,0.0517284762543924
1962,1985,eci,5.28227593468182,0.000787087061951935,0.545344730088293,0.0487111842199022,0.581163085683683,0.0382009852056589
1962,1986,eci,5.32636923199979,0.000439327420696984,0.550014632655818,0.0358670443360741,0.586131088669285,0.0273673663130422
1962,1987,eci,5.68307165112119,0.000202239066200986,0.541949839080947,0.0370659749715128,0.580824486249052,0.0274748318298758
1962,1988,eci,5.62703214477868,0.000247621275911081,0.568218361559165,0.0262835061709131,0.60647063569335,0.0193040211404204
1962,1989,eci,5.42322575044199,0.000297233154333595,0.512923156608709,0.0473268949450426,0.550052461805442,0.0358969596849099
1962,1990,eci,5.24935416156115,0.000767698304094958,0.46123363990892,0.0772363964610358,0.497439064072272,0.0601671243562207
1962,1991,eci,5.48268060778644,0.000575296160124762,0.455060068032071,0.0859769398753997,0.493076474122348,0.0665207819016082
1962,1992,eci,5.60747124326597,0.00051872388372669,0.448238666102947,0.0818917907268832,0.487250258012872,0.0621783917924972
1962,1993,eci,5.49160745709154,0.000472932123343344,0.3886913882356,0.130083701659408,0.42727714226921,0.100855274200583
1962,1994,eci,5.18728808732097,0.000889361986892549,0.303912475087992,0.23503908024033,0.340838171629183,0.189210944811559
1962,1995,eci,5.05213015730917,0.00175416260234739,0.280799513185857,0.267938867965115,0.316877980508379,0.21788612258164
1962,1996,eci,5.16530933672874,0.00322636472822068,0.266733194230952,0.305977448755998,0.303773829740892,0.250552825325271
1962,1997,eci,5.09524995074738,0.00143167795692878,0.270610649482589,0.265295573989574,0.307092210782997,0.212875507000972
1962,1998,eci,4.7697679465234,0.00100036619172895,0.283247218743355,0.216348676833238,0.317172092861886,0.172567312038414
1962,1999,eci,4.63958624166847,0.001011386009642,0.265688804890712,0.227299543693454,0.298762076798931,0.181070078121397
1962,2000,eci,4.81290904227916,0.000326911626406693,0.283577022102094,0.182586081288404,0.317825614261575,0.141180574657748
1962,2001,eci,4.37344280676442,0.00169431296708657,0.26919261975205,0.193469274022471,0.30022695111736,0.153199011007521
1962,2002,eci,4.27966786423732,0.00232755326632969,0.239870990987966,0.232916022774313,0.270417957937738,0.185426452514346
